Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Albania,ALB,Net foreign assets (constant 2018 US$),NW.NFA.TO,-5800000000,-6.10E+09,-7.30E+09,-7.50E+09
Albania,ALB,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-2011.63,-2113.12,-2542.11,-2610.53
Albania,ALB,Produced capital (constant 2018 US$),NW.PCA.TO,79700000000,8.12E+10,8.31E+10,8.48E+10
Albania,ALB,Produced capital per capita (constant 2018 US$),NW.PCA.PC,27654.41,28242.77,28904.63,29577.14
Albania,ALB,Total wealth (constant 2018 US$),NW.TOW.TO,1.73E+11,1.78E+11,1.80E+11,1.84E+11
Albania,ALB,Total wealth per capita (constant 2018 US$),NW.TOW.PC,59994.72,61918.23,62799.24,64335.2
Argentina,ARG,Human capital (constant 2018 US$),NW.HCA.TO,3.22E+12,3.15E+12,3.23E+12,3.16E+12
Argentina,ARG,Human capital per capita (constant 2018 US$),NW.HCA.PC,74558.34,72332.61,73257.96,71018.62
Argentina,ARG,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,31462.81,30499.28,30858.52,29881.58
Argentina,ARG,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,38328.76,37208.86,37715.81,36596.58
Argentina,ARG,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,33611.73,32582.38,32966.16,31922.49
Argentina,ARG,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,40946.62,39750.23,40291.8,39096.13
Argentina,ARG,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,2148.911,2083.102,2107.638,2040.913
Argentina,ARG,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,2617.856,2541.367,2575.991,2499.548
Argentina,ARG,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,1.36E+12,1.33E+12,1.36E+12,1.33E+12
Argentina,ARG,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,1.65E+12,1.62E+12,1.66E+12,1.63E+12
Argentina,ARG,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,1.45E+12,1.42E+12,1.45E+12,1.42E+12
Argentina,ARG,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,1.77E+12,1.73E+12,1.77E+12,1.74E+12
Argentina,ARG,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,92700000000,9.08E+10,9.28E+10,9.08E+10
Argentina,ARG,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,1.13E+11,1.11E+11,1.13E+11,1.11E+11
Argentina,ARG,Natural capital (constant 2018 US$),NW.NCA.TO,6.68E+11,6.30E+11,5.90E+11,5.66E+11
Argentina,ARG,Natural capital per capita (constant 2018 US$),NW.NCA.PC,15489.59,14450.99,13393.92,12717.41
Argentina,ARG,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,8582.204,8197.547,7725.481,7336.911
Argentina,ARG,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,4328.609,3874.905,3323.135,2784.741
Argentina,ARG,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,4253.595,4322.642,4402.346,4552.17
Argentina,ARG,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,40.40447,40.12578,43.8467,43.51994
Argentina,ARG,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,2559.38,2537.779,2485.785,2475.212
Argentina,ARG,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,278.8139,286.8588,277.5172,264.0043
Argentina,ARG,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,2721.628,2077.012,1650.937,1397.838
Argentina,ARG,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0,0,0,0
Argentina,ARG,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,3187.109,2419.408,1884.579,1589.208
Argentina,ARG,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,1.239355,0.738464,0.456143,0.322501
Argentina,ARG,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,358.0644,289.8549,249.0393,219.9517
Argentina,ARG,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,465.4809,342.3964,233.6412,191.3702
Argentina,ARG,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,2362.325,1786.418,1401.442,1177.564
Argentina,ARG,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,841.6761,969.2747,976.7143,1008.557
Argentina,ARG,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,12302.48,12031.59,11509.34,11128.2
Argentina,ARG,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,3.70E+11,3.57E+11,3.40E+11,3.26E+11
Argentina,ARG,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,1.87E+11,1.69E+11,1.46E+11,1.24E+11
Argentina,ARG,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,1.83E+11,1.88E+11,1.94E+11,2.03E+11
Argentina,ARG,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,1740000000,1.75E+09,1.93E+09,1.94E+09
Argentina,ARG,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,1.10E+11,1.11E+11,1.09E+11,1.10E+11
Argentina,ARG,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,12000000000,1.25E+10,1.22E+10,1.17E+10
Argentina,ARG,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,1.17E+11,9.05E+10,7.27E+10,6.22E+10
Argentina,ARG,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0,0,0,0
Argentina,ARG,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,1.37E+11,1.05E+11,8.30E+10,7.07E+10
Argentina,ARG,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,53455826,32189902,20090729,14349504
Argentina,ARG,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,15400000000,1.26E+10,1.10E+10,9.79E+09
Argentina,ARG,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,20100000000,1.49E+10,1.03E+10,8.51E+09
Argentina,ARG,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,1.02E+11,7.79E+10,6.17E+10,5.24E+10
Argentina,ARG,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,36300000000,4.23E+10,4.30E+10,4.49E+10
Argentina,ARG,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,5.31E+11,5.24E+11,5.07E+11,4.95E+11
Argentina,ARG,Net foreign assets (constant 2018 US$),NW.NFA.TO,48000000000,4.16E+10,1.23E+10,6.29E+10
Argentina,ARG,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,1113.765,953.238,279.3707,1414.486
Argentina,ARG,Produced capital (constant 2018 US$),NW.PCA.TO,1.46E+12,1.49E+12,1.53E+12,1.60E+12
Argentina,ARG,Produced capital per capita (constant 2018 US$),NW.PCA.PC,33771.87,34127.33,34661.57,36036.1
Argentina,ARG,Total wealth (constant 2018 US$),NW.TOW.TO,5.39E+12,5.31E+12,5.36E+12,5.39E+12
Argentina,ARG,Total wealth per capita (constant 2018 US$),NW.TOW.PC,124933.6,121864.2,121592.8,121186.6
Armenia,ARM,Human capital (constant 2018 US$),NW.HCA.TO,80100000000,7.65E+10,8.15E+10,8.49E+10
Armenia,ARM,Human capital per capita (constant 2018 US$),NW.HCA.PC,27384.02,26062.19,27677.43,28774.68
Armenia,ARM,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,6873.583,6537.924,6913.315,7157.753
Armenia,ARM,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,11490.14,11297.89,12027.9,12534.37
Armenia,ARM,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,10249.9,9553.399,10101.93,10459.11
Armenia,ARM,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,17134.12,16508.79,17575.5,18315.57
Armenia,ARM,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,3376.315,3015.474,3188.615,3301.356
Armenia,ARM,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,5643.976,5210.902,5547.604,5781.202
Armenia,ARM,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,20100000000,1.92E+10,2.04E+10,2.11E+10
Armenia,ARM,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,33600000000,3.32E+10,3.54E+10,3.70E+10
Armenia,ARM,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,30000000000,2.81E+10,2.97E+10,3.09E+10
Armenia,ARM,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,50100000000,4.85E+10,5.18E+10,5.41E+10
Armenia,ARM,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,9880000000,8.85E+09,9.39E+09,9.74E+09
Armenia,ARM,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,16500000000,1.53E+10,1.63E+10,1.71E+10
Armenia,ARM,Natural capital (constant 2018 US$),NW.NCA.TO,16300000000,1.52E+10,1.49E+10,1.53E+10
Armenia,ARM,Natural capital per capita (constant 2018 US$),NW.NCA.PC,5561.039,5176.87,5055.551,5174.8
Armenia,ARM,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,3433.933,3383.002,3385.138,3372.108
Armenia,ARM,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1853.233,1837.927,1829.135,1792.636
Armenia,ARM,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,1580.7,1545.075,1556.003,1579.471
Armenia,ARM,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0,0,0,0
Armenia,ARM,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,382.4461,388.4615,422.3628,437.8112
Armenia,ARM,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,251.6246,222.4073,211.8521,228.5586
Armenia,ARM,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,0,0,0.0003,0.000299
Armenia,ARM,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0,0,0,0
Armenia,ARM,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,574.4829,315.9151,181.7193,287.1967
Armenia,ARM,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0,0,0.0003,0.000299
Armenia,ARM,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,0,0,0,0
Armenia,ARM,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,574.4829,315.9151,181.719,287.1964
Armenia,ARM,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,0,0,0,0
Armenia,ARM,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,918.552,867.0838,854.4782,849.126
Armenia,ARM,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,4986.556,4860.955,4873.832,4887.603
Armenia,ARM,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,10000000000,9.93E+09,9.97E+09,9.95E+09
Armenia,ARM,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,5420000000,5.40E+09,5.39E+09,5.29E+09
Armenia,ARM,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,4620000000,4.54E+09,4.58E+09,4.66E+09
Armenia,ARM,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,0,0,0,0
Armenia,ARM,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,1120000000,1.14E+09,1.24E+09,1.29E+09
Armenia,ARM,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,736000000,6.53E+08,6.24E+08,6.75E+08
Armenia,ARM,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,0,0,882.0023,882.0023
Armenia,ARM,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0,0,0,0
Armenia,ARM,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,1680000000,9.28E+08,5.35E+08,8.48E+08
Armenia,ARM,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,0,0,882.0023,882.0023
Armenia,ARM,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,0,0,0,0
Armenia,ARM,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,1680000000,9.28E+08,5.35E+08,8.48E+08
Armenia,ARM,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,0,0,0,0
Armenia,ARM,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,2690000000,2.55E+09,2.52E+09,2.51E+09
Armenia,ARM,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,14600000000,1.43E+10,1.44E+10,1.44E+10
Armenia,ARM,Net foreign assets (constant 2018 US$),NW.NFA.TO,-8200000000,-8.70E+09,-9.00E+09,-9.40E+09
Armenia,ARM,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-2805.23,-2956.69,-3054.28,-3180.71
Armenia,ARM,Produced capital (constant 2018 US$),NW.PCA.TO,47100000000,4.80E+10,4.90E+10,5.10E+10
Armenia,ARM,Produced capital per capita (constant 2018 US$),NW.PCA.PC,16114.83,16341.29,16625.12,17262.64
Armenia,ARM,Total wealth (constant 2018 US$),NW.TOW.TO,1.35E+11,1.31E+11,1.36E+11,1.42E+11
Armenia,ARM,Total wealth per capita (constant 2018 US$),NW.TOW.PC,46254.66,44623.65,46303.82,48031.41
Australia,AUS,Human capital (constant 2018 US$),NW.HCA.TO,1.13E+13,1.13E+13,1.15E+13,1.18E+13
Australia,AUS,Human capital per capita (constant 2018 US$),NW.HCA.PC,475511.3,465782.9,467566.4,471842.6
Australia,AUS,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,157597.2,153843.1,154378.9,155716.3
Australia,AUS,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,271920.1,265617.7,266688,269201.4
Australia,AUS,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,174473.2,170832.4,171427.4,172912.5
Australia,AUS,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,301038.1,294950.5,296139,298930.1
Australia,AUS,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,16875.97,16989.31,17048.48,17196.18
Australia,AUS,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,29118,29332.88,29451.07,29728.64
Australia,AUS,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,3.75E+12,3.72E+12,3.80E+12,3.89E+12
Australia,AUS,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,6.48E+12,6.43E+12,6.56E+12,6.73E+12
Australia,AUS,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,4.16E+12,4.13E+12,4.22E+12,4.32E+12
Australia,AUS,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,7.17E+12,7.14E+12,7.29E+12,7.47E+12
Australia,AUS,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,4.02E+11,4.11E+11,4.19E+11,4.30E+11
Australia,AUS,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,6.93E+11,7.10E+11,7.25E+11,7.43E+11
Australia,AUS,Natural capital (constant 2018 US$),NW.NCA.TO,2.11E+12,1.92E+12,2.03E+12,2.03E+12
Australia,AUS,Natural capital per capita (constant 2018 US$),NW.NCA.PC,88739.55,79474.99,82658.1,81257.14
Australia,AUS,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,8309.725,8696.975,8834.588,9226.888
Australia,AUS,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,3735.716,3726.46,3591.33,3787.96
Australia,AUS,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,4574.008,4970.515,5243.259,5438.929
Australia,AUS,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,48.7987,47.728,45.01141,45.81846
Australia,AUS,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,16115.4,16499.61,16613.27,16807.56
Australia,AUS,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,1358.374,1467.247,1637.564,1754.704
Australia,AUS,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,19914.5,15412.85,15154.06,16613.8
Australia,AUS,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,2190.333,2210.033,2225.866,2243.881
Australia,AUS,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,58977.26,48554.01,50892.32,48661.55
Australia,AUS,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,13475.99,9387.877,8624.637,8871.397
Australia,AUS,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,4016.937,3988.9,4212.952,5390.105
Australia,AUS,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,39062.76,33141.16,35738.26,32047.76
Australia,AUS,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,2421.574,2036.07,2316.468,2352.298
Australia,AUS,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,1739.664,1999.388,2409.482,2516.735
Australia,AUS,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,29762.3,30920.98,31765.78,32595.58
Australia,AUS,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,1.98E+11,2.10E+11,2.17E+11,2.31E+11
Australia,AUS,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,89000000000,9.01E+10,8.84E+10,9.46E+10
Australia,AUS,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,1.09E+11,1.20E+11,1.29E+11,1.36E+11
Australia,AUS,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,1160000000,1.15E+09,1.11E+09,1.14E+09
Australia,AUS,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,3.84E+11,3.99E+11,4.09E+11,4.20E+11
Australia,AUS,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,32400000000,3.55E+10,4.03E+10,4.38E+10
Australia,AUS,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,4.74E+11,3.73E+11,3.73E+11,4.15E+11
Australia,AUS,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,52200000000,5.35E+10,5.48E+10,5.61E+10
Australia,AUS,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,1.40E+12,1.17E+12,1.25E+12,1.22E+12
Australia,AUS,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,3.21E+11,2.27E+11,2.12E+11,2.22E+11
Australia,AUS,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,95700000000,9.65E+10,1.04E+11,1.35E+11
Australia,AUS,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,9.30E+11,8.02E+11,8.79E+11,8.01E+11
Australia,AUS,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,57700000000,4.93E+10,5.70E+10,5.88E+10
Australia,AUS,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,41400000000,4.84E+10,5.93E+10,6.29E+10
Australia,AUS,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,7.09E+11,7.48E+11,7.81E+11,8.14E+11
Australia,AUS,Net foreign assets (constant 2018 US$),NW.NFA.TO,-6.70E+11,-7.90E+11,-8.10E+11,-7.30E+11
Australia,AUS,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-27962.7,-32824.4,-32865.7,-29027.4
Australia,AUS,Produced capital (constant 2018 US$),NW.PCA.TO,7.07E+12,7.24E+12,7.42E+12,7.58E+12
Australia,AUS,Produced capital per capita (constant 2018 US$),NW.PCA.PC,296918.2,299249,301608.6,303437.9
Australia,AUS,Total wealth (constant 2018 US$),NW.TOW.TO,1.98E+13,1.96E+13,2.01E+13,2.07E+13
Australia,AUS,Total wealth per capita (constant 2018 US$),NW.TOW.PC,833206.4,811682.5,818967.5,827510.1
Austria,AUT,Human capital (constant 2018 US$),NW.HCA.TO,2.90E+12,3.01E+12,3.05E+12,3.11E+12
Austria,AUT,Human capital per capita (constant 2018 US$),NW.HCA.PC,335533.7,344099,346304.1,351301.3
Austria,AUT,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,122269.2,125569.1,126069.8,127556.8
Austria,AUT,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,186788.1,191061.1,192570.9,195681.9
Austria,AUT,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,132743.8,136462.7,137014.8,138630.9
Austria,AUT,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,202789.9,207636.3,209289.3,212670.4
Austria,AUT,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,10474.62,10893.56,10944.99,11074.08
Austria,AUT,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,16001.86,16575.21,16718.41,16988.5
Austria,AUT,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,1.06E+12,1.10E+12,1.11E+12,1.13E+12
Austria,AUT,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,1.61E+12,1.67E+12,1.69E+12,1.73E+12
Austria,AUT,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,1.15E+12,1.19E+12,1.21E+12,1.23E+12
Austria,AUT,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,1.75E+12,1.81E+12,1.84E+12,1.88E+12
Austria,AUT,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,90500000000,9.52E+10,9.63E+10,9.79E+10
Austria,AUT,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,1.38E+11,1.45E+11,1.47E+11,1.50E+11
Austria,AUT,Natural capital (constant 2018 US$),NW.NCA.TO,1.18E+11,1.13E+11,1.05E+11,1.06E+11
Austria,AUT,Natural capital per capita (constant 2018 US$),NW.NCA.PC,13600.13,12944.19,11908.42,11940.28
Austria,AUT,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,4010.671,3800.574,3765.76,3771.752
Austria,AUT,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1285.126,1145.403,1110.481,1116.856
Austria,AUT,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,2725.546,2655.171,2655.279,2654.895
Austria,AUT,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0,0,0,0
Austria,AUT,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,5937.819,5898.524,5926.391,6033.597
Austria,AUT,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,833.9296,806.8079,798.6443,801.841
Austria,AUT,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,350.5279,288.5028,218.9758,199.8563
Austria,AUT,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0,0,0,0
Austria,AUT,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,684.4052,533.5921,428.8204,362.3641
Austria,AUT,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0,0,0,0
Austria,AUT,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,125.0028,100.1684,63.5348,59.00983
Austria,AUT,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,333.8773,245.0893,209.8445,162.5078
Austria,AUT,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,225.5251,188.3343,155.441,140.8464
Austria,AUT,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,2133.309,1904.694,988.8077,970.7212
Austria,AUT,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,12915.73,12410.6,11479.6,11577.91
Austria,AUT,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,34700000000,3.32E+10,3.31E+10,3.33E+10
Austria,AUT,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,11100000000,1.00E+10,9.77E+09,9.87E+09
Austria,AUT,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,23600000000,2.32E+10,2.34E+10,2.35E+10
Austria,AUT,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,0,0,0,0
Austria,AUT,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,51300000000,5.15E+10,5.21E+10,5.33E+10
Austria,AUT,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,7210000000,7.05E+09,7.03E+09,7.09E+09
Austria,AUT,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,3030000000,2.52E+09,1.93E+09,1.77E+09
Austria,AUT,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0,0,0,0
Austria,AUT,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,5920000000,4.66E+09,3.77E+09,3.20E+09
Austria,AUT,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,0,0,0,0
Austria,AUT,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,1080000000,8.75E+08,5.59E+08,5.22E+08
Austria,AUT,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,2890000000,2.14E+09,1.85E+09,1.44E+09
